Id,ContractNumber,Active_ARCV__c,ARCV__c,Net_Total__c,StartDate,EndDate,Status,Name
800Do000000xKgFIAU,7067550,3546,3546,3546,2022-07-14,2023-07-13,Activated,(2023-07-13)  ROYAL CONSTRUCTION
800Do000000xKgGIAU,7067551,2724.85,2724.85,2724.85,2022-07-14,2023-07-13,Activated,(2023-07-13)  DAVID M. MAINES ASSOCIATES
800Do000000xKuEIAU,7068417,1439.58,1439.58,1439.58,2022-10-01,2023-09-30,Activated,(2023-09-30)  Noho Constructors
800Do000000xKuFIAU,7068418,7031.98,7031.98,7031.98,2022-10-01,2023-09-30,Activated,(2023-09-30)  ELECTRICAL CONTR INC
800Do000000xKuGIAU,7068419,1954.57,1954.57,1954.57,2022-10-01,2023-09-30,Activated,(2023-09-30)  PRO BUILDING SERVICES
800Do000000xKuHIAU,7068420,3281.72,3281.72,3281.72,2022-10-01,2023-09-30,Activated,(2023-09-30)  SPX COOLING TECHNOLOGIES INC
800Do000000xKuIIAU,7068421,1488.3,1488.3,1488.3,2022-08-01,2023-07-31,Activated,(2023-07-31)  SOUTHERN CALIFORNIA LANDSCAPE INC
800Do000000xKuKIAU,7068423,13231.06,13231.06,26462.12,2022-01-01,2023-12-31,Activated,(2023-12-31)  CHAMBERLAIN GROUP
800Do000000xKuMIAU,7068425,1301,1301,1301,2023-01-01,2023-12-31,Activated,(2023-12-31)  Hi-Tech Concrete Construction
800Do000000xKuNIAU,7068426,3624,3624,7248,2023-01-01,2024-12-31,Activated,(2024-12-31)  D.R.'s Plumbing & Repair LLC
800Do000000xKuOIAU,7068427,91629.6,91629.6,274888.8,2021-02-01,2024-01-31,Activated,(2024-01-31)  UNITED SITE SERVICES
800Do000000xKuQIAU,7068429,2140.37,2140.37,2140.37,2022-12-03,2023-12-02,Activated,(2023-12-02)  evergreen electric supply
800Do000000xKuRIAU,7068430,2352,2352,2352,2022-08-01,2023-07-31,Activated,"(2023-07-31)  Signarama - Denton,TX"
800Do000000xKuSIAU,7068431,1824,1824,1824,2023-01-01,2023-12-31,Activated,(2023-12-31)  Palmetto Custom Creations LLC
800Do000000xKuTIAU,7068432,2986.8,2986.8,5973.6,2023-01-01,2024-12-31,Activated,(2024-12-31)  NORTHWEST EXCAVATING INC
800Do000000xKjbIAE,7067757,31499.99,31499.99,94499.97,2022-04-01,2025-03-31,Activated,(2025-03-31)  ECAMSECURE - CPS
800Do000000xKjkIAE,7067766,2753.17,2753.17,5506.34,2022-03-11,2024-03-10,Activated,"(2024-03-10)  R&R Contracting Utilities, Inc."
800Do000000xKjoIAE,7067770,73704.35,73704.35,147408.7,2022-04-08,2024-04-07,Activated,(2024-04-07)  EMJ COMPANIES
800Do000000xKjpIAE,7067771,2481,2481,7443,2022-02-17,2025-02-16,Activated,(2025-02-16)  NU WAY CONCRETE FORM INC.
800Do000000xKy6IAE,7068656,2522,2522,7566,2021-02-17,2024-02-16,Activated,(2024-02-16)  CONNORS-HAAS INC
800Do000000xKyIIAU,7068668,7675.09,7675.09,15350.18,2022-05-01,2024-04-30,Activated,(2024-04-30)  AQUA CREEK PRODUCTS
800Do000000xKgHIAU,7067552,9545.04,11454.05,9545.04,2022-08-01,2023-05-31,Activated,(2023-05-31)  UNIVERSAL PLASTICS
800Do000000xKgIIAU,7067553,2832.32,2832.32,2832.32,2022-09-01,2023-08-31,Activated,(2023-08-31)  CB Wholesale (Bellingham)
800Do000000xKgJIAU,7067554,9967.04,9967.04,9967.04,2022-09-01,2023-08-31,Activated,"(2023-08-31)  R.J. Watson, Inc"
800Do000000xKgKIAU,7067555,1395.39,1395.39,1395.39,2022-09-01,2023-08-31,Activated,(2023-08-31)  Action Compaction Equipment
800Do000000xKgLIAU,7067556,1498.16,1498.16,1498.16,2022-10-01,2023-09-30,Activated,(2023-09-30)  WIT Electric LLC
800Do000000xKgMIAU,7067557,17453.18,17453.18,17453.18,2022-10-01,2023-09-30,Activated,(2023-09-30)  BELDEN CORPORATION
800Do000000xKgNIAU,7067558,1701.37,1701.37,1701.37,2022-10-01,2023-09-30,Activated,(2023-09-30)  Elegant Construction Inc.
800Do000000xKgOIAU,7067559,2301,2301,2301,2022-10-01,2023-09-30,Activated,"(2023-09-30)  Charles Perry Partners, Inc."
800Do000000xKgPIAU,7067560,1400,1400,1400,2022-07-01,2023-06-30,Activated,(2023-06-30)  GEN-L ELEVATOR
800Do000000xKgRIAU,7067562,2737.48,2737.48,2737.48,2022-11-07,2023-11-06,Activated,(2023-11-06)  Keokuk Contractors  HRZ- Keokuk Contractors
800Do000000xKgSIAU,7067563,2899.72,2899.72,2899.72,2022-11-07,2023-11-06,Activated,(2023-11-06)  JAMESTOWN MACADAM CO
800Do000000xKgTIAU,7067564,1800,1800,1800,2023-01-01,2023-12-31,Activated,(2023-12-31)  Solid Contracting Inc.
800Do000000xKgUIAU,7067565,4547.4,4547.4,4547.4,2022-07-01,2023-06-30,Activated,(2023-06-30)  Blackstone Technologies Group PVT. LTD
800Do000000xKgVIAU,7067566,2500,2500,7500,2022-09-01,2025-08-31,Activated,(2025-08-31)  J.R Swigart Company Inc.
800Do000000xKgWIAU,7067567,1605,1605,1605,2022-11-18,2023-11-17,Activated,(2023-11-17)  Upstate Stone
800Do000000xKgXIAU,7067568,1752.08,1752.08,1752.08,2022-12-01,2023-11-30,Activated,(2023-11-30)  MIKE SWANSON CONSTRUCTION
800Do000000xKgYIAU,7067569,5846.87,5846.87,5846.87,2022-12-01,2023-11-30,Activated,(2023-11-30)  THE HUDSON GROUP
800Do000000xKuVIAU,7068434,2500,2500,2500,2022-06-02,2023-06-01,Activated,(2023-06-01)  MR ROOTER- CO SPRINGS
800Do000000xKuWIAU,7068435,5651.05,5651.05,5651.05,2022-06-01,2023-05-31,Activated,(2023-05-31)  THE TRANSTEC GROUP
800Do000000xKuXIAU,7068436,4200,4200,8400,2022-05-01,2024-04-30,Activated,(2024-04-30)  WHITERIVER CONSTRUCTION
800Do000000xKuYIAU,7068437,1910,1910,1910,2022-09-01,2023-08-31,Activated,(2023-08-31)  Rocky Mtn Eco-Blast LLC
800Do000000xKuZIAU,7068438,2900.01,2900.01,2900.01,2022-08-10,2023-08-09,Activated,"(2023-08-09)  CEMS Engineering, Inc."
800Do000000xKuaIAE,7068439,1152,1152,1152,2022-09-01,2023-08-31,Activated,(2023-08-31)  All-American Roofing Solutions
800Do000000xKubIAE,7068440,1800,1800,1800,2022-09-01,2023-08-31,Activated,(2023-08-31)  JPS Painting Service
800Do000000xKucIAE,7068441,8093,8093,8093,2022-08-07,2023-08-06,Activated,(2023-08-06)  REAL ESTATE CENTER AT TEXAS A&M
800Do000000xKudIAE,7068442,693,693,693,2022-10-01,2023-09-30,Activated,(2023-09-30)  Target Safety Group LLC
800Do000000xKufIAE,7068444,8400,7753.85,8400,2022-09-01,2023-09-30,Activated,(2023-09-30)  Escutia Plumbing LLC
800Do000000xKuhIAE,7068446,10446.99,10446.99,10446.99,2022-10-01,2023-09-30,Activated,(2023-09-30)  AFTEC
800Do000000xKuiIAE,7068447,1365,1365,1365,2022-08-01,2023-07-31,Activated,(2023-07-31)  IAP GOVERNMENT SERVICES GROUP
800Do000000xKujIAE,7068448,3410.94,3410.94,3410.94,2022-08-01,2023-07-31,Activated,(2023-07-31)  ANCOR INC
800Do000000xKukIAE,7068449,1661.58,1661.58,1661.58,2022-08-01,2023-07-31,Activated,(2023-07-31)  Electrical Synergies LLC
800Do000000xKumIAE,7068451,1730.36,1730.36,1730.36,2022-11-10,2023-11-09,Activated,(2023-11-09)  West Side Electric - CA
800Do000000xKjsIAE,7067774,5520,5520,11040,2022-03-04,2024-03-03,Activated,(2024-03-03)  O & D ELECTRIC CORP
800Do000000xKk0IAE,7067782,1846.8,1846.8,5540.4,2022-02-09,2025-02-08,Activated,"(2025-02-08)  A.F. Amorello & Sons, Inc."
800Do000000xKyWIAU,7068682,1777,1777,5331,2021-02-20,2024-02-19,Activated,(2024-02-19)  Schiller Hardware Inc
800Do000000xKgZIAU,7067570,182403.2,182403.2,547209.6,2021-01-15,2024-01-14,Activated,(2024-01-14)  NATIONAL GYPSUM CO.
800Do000000xKgkIAE,7067581,10699.91,10699.91,10699.91,2022-09-07,2023-09-06,Activated,(2023-09-06)  Hill & Smith Holdings PLC
800Do000000xKglIAE,7067582,1824,1824,1824,2022-11-01,2023-10-31,Activated,(2023-10-31)  Computer Cabling & Technology Services
800Do000000xKgmIAE,7067583,2887.08,2887.08,2887.08,2022-10-27,2023-10-26,Activated,(2023-10-26)  CULLIGAN OF KEARNEY
800Do000000xKgoIAE,7067585,31420.02,31420.02,31420.02,2022-07-01,2023-06-30,Activated,(2023-06-30)  Foundation Building Materials* Master
800Do000000xKgpIAE,7067586,2880,2880,2880,2022-09-01,2023-08-31,Activated,(2023-08-31)  Latinos Landscaping
800Do000000xKunIAE,7068452,1413.26,1413.26,1413.26,2022-11-10,2023-11-09,Activated,(2023-11-09)  LEGACY BRICK SALES
800Do000000xKuoIAE,7068453,2139.86,2139.86,2139.86,2022-12-03,2023-12-02,Activated,(2023-12-02)  Indiana Earthworks LLC
800Do000000xKupIAE,7068454,1328.34,1328.34,1328.34,2022-12-03,2023-12-02,Activated,(2023-12-02)  Falco Alarm
800Do000000xKgcIAE,7067573,2400,2400,2400,2023-01-01,2023-12-31,Activated,(2023-12-31)  Window World
800Do000000xKgdIAE,7067574,2505,2505,2505,2023-01-01,2023-12-31,Activated,(2023-12-31)  Elit Development LLC
800Do000000xKgfIAE,7067576,5080.49,5080.49,5080.49,2022-12-01,2023-11-30,Activated,(2023-11-30)  J K EXCAVATION
800Do000000xKggIAE,7067577,697.27,697.27,697.27,2022-12-01,2023-11-30,Activated,(2023-11-30)  J K EXCAVATION
800Do000000xKghIAE,7067578,7516,7516,7516,2022-07-14,2023-07-13,Activated,(2023-07-13)  EUROVAC
800Do000000xKgjIAE,7067580,2194.99,2194.99,4389.98,2022-03-01,2024-02-29,Activated,(2024-02-29)  Coqui Construction & Transportation
800Do000000xKuqIAE,7068455,1262.53,1262.53,1262.53,2022-12-03,2023-12-02,Activated,(2023-12-02)  LLoyds Construction Services
800Do000000xKurIAE,7068456,1500,1500,1500,2022-12-03,2023-12-02,Activated,(2023-12-02)  MECHANICAL RESOURCE GROUP LLC
800Do000000xKusIAE,7068457,2389.38,2389.38,2389.38,2022-12-03,2023-12-02,Activated,(2023-12-02)  DESIGN SOUTH LANDSCAPING
800Do000000xKutIAE,7068458,4055.81,4055.81,4055.81,2022-12-03,2023-12-02,Activated,(2023-12-02)  MULVIHILL CONSTRUCTION
800Do000000xKuuIAE,7068459,7273,7273,7273,2022-12-03,2023-12-02,Activated,(2023-12-02)  Industrial Roofing & Construction Llc
800Do000000xKuvIAE,7068460,4314,4314,4314,2023-01-01,2023-12-31,Activated,(2023-12-31)  AGW Services LLC
800Do000000xKuwIAE,7068461,3078,3078,6156,2023-01-01,2024-12-31,Activated,"(2024-12-31)  Eastco Shotcrete, LLC"
800Do000000xKuxIAE,7068462,8185.51,8185.51,8185.51,2022-12-01,2023-11-30,Activated,(2023-11-30)  Rasmussen Equipment Company
800Do000000xKuyIAE,7068463,3193.17,3193.17,3193.17,2023-01-12,2024-01-11,Activated,"(2024-01-11)  NorCal Construction Industry Compliance (NCIC), LMCC"
800Do000000xKuzIAE,7068464,6308.75,6308.75,6308.75,2023-01-12,2024-01-11,Activated,"(2024-01-11)  Buda Woodworks, LLC"
800Do000000xKv3IAE,7068468,3100,3100,3100,2022-10-01,2023-09-30,Activated,"(2023-09-30)  Hardy Utility Co., Inc."
800Do000000xKv4IAE,7068469,1850,1850,1850,2022-09-01,2023-08-31,Activated,(2023-08-31)  Landmark Remodeling
800Do000000xKkCIAU,7067794,40000.01,40000.01,120000.03,2022-04-01,2025-03-31,Activated,(2025-03-31)  PAWLING CORP
800Do000000xKkDIAU,7067795,1200,1200,2400,2022-04-01,2024-03-31,Activated,(2024-03-31)  ANDREW GOLDSTEIN
800Do000000xKylIAE,7068697,995,995,1990,2022-04-01,2024-03-31,Activated,(2024-03-31)  JRP Contractors
800Do000000xKfhIAE,7067516,1656.08,1656.08,1656.08,2022-06-01,2023-05-31,Activated,(2023-05-31)  SF Construction Inc
800Do000000xKfiIAE,7067517,4640,4640,4640,2022-06-01,2023-05-31,Activated,(2023-05-31)  CITY OF AUSTIN ENERGY DEPT
800Do000000xKfjIAE,7067518,3761.41,3761.41,3761.41,2022-06-01,2023-05-31,Activated,(2023-05-31)  PLUMBING PIPING & CONSTRUCTION
800Do000000xKfkIAE,7067519,2588,2588,2588,2022-06-01,2023-05-31,Activated,(2023-05-31)  G DEVINCENTIS & SON INC
800Do000000xKflIAE,7067520,992.08,992.08,992.08,2022-08-03,2023-08-02,Activated,"(2023-08-02)  BEECH CONSTRUCTION, INC."
800Do000000xKfmIAE,7067521,15247.52,15247.52,15247.52,2022-08-03,2023-08-02,Activated,(2023-08-02)  MAX USA Corp
800Do000000xKfnIAE,7067522,2374,2374,2374,2022-08-03,2023-08-02,Activated,(2023-08-02)  FTF LLC
800Do000000xKfoIAE,7067523,2500,2500,2500,2022-07-06,2023-07-05,Activated,"(2023-07-05)  New York 811, Inc."
800Do000000xKfpIAE,7067524,1416,1416,2832,2023-01-01,2024-12-31,Activated,"(2024-12-31)  Tri-County Paving, Inc."
800Do000000xKfqIAE,7067525,1993.34,1993.34,1993.34,2022-08-27,2023-08-26,Activated,"(2023-08-26)  Sierra Machinery, Inc."
800Do000000xKfrIAE,7067526,1594.69,1594.69,1594.69,2022-08-27,2023-08-26,Activated,(2023-08-26)  ROCK ENTERPRISE CONSTRUCTION
800Do000000xKfsIAE,7067527,1430.9,1430.9,1430.9,2022-08-27,2023-08-26,Activated,(2023-08-26)  CFSE
800Do000000xKftIAE,7067528,4516,4516,4516,2022-08-27,2023-08-26,Activated,(2023-08-26)  DURKIN EQUIP CO INC
800Do000000xKfuIAE,7067529,1119.56,1119.56,1119.56,2022-08-27,2023-08-26,Activated,(2023-08-26)  Commercial Builders Inc.
800Do000000xKfyIAE,7067533,600,600,600,2022-09-01,2023-08-31,Activated,(2023-08-31)  IsaacΓÇÖs Asphalt Paving
800Do000000xKv5IAE,7068470,1200,1200,1200,2022-09-01,2023-08-31,Activated,(2023-08-31)  SynLawn Tampa
800Do000000xKv6IAE,7068471,2520,2520,2520,2022-09-01,2023-08-31,Activated,(2023-08-31)  BACK STONE ROOFING
800Do000000xKv7IAE,7068472,1760,1760,1760,2022-09-01,2023-08-31,Activated,(2023-08-31)  Tri-Weld Industries Inc
800Do000000xKv9IAE,7068474,2763.19,2763.19,2763.19,2022-08-01,2023-07-31,Activated,(2023-07-31)  Olshan Foundation Repair
800Do000000xKvAIAU,7068475,2205.66,2205.66,2205.66,2022-08-01,2023-07-31,Activated,(2023-07-31)  Mason Dixon Energy Services
800Do000000xKvBIAU,7068476,1660.93,1660.93,1660.93,2022-08-01,2023-07-31,Activated,"(2023-07-31)  Gigerich Electrical, Inc"
800Do000000xKvDIAU,7068478,7088,7088,7088,2022-11-15,2023-11-14,Activated,"(2023-11-14)  E & F ROOFING CO., INC."
800Do000000xKvEIAU,7068479,798.53,798.53,798.53,2022-11-14,2023-11-13,Activated,(2023-11-13)  CED/TWINSTATE ELECTRIC
800Do000000xKvFIAU,7068480,2850.17,2850.17,2850.17,2022-11-15,2023-11-14,Activated,(2023-11-14)  HYDRO CONDUIT CORP
800Do000000xKvGIAU,7068481,2998,2998,2998,2022-11-15,2023-11-14,Activated,(2023-11-14)  SMITH READY MIX INC.
800Do000000xKvIIAU,7068483,4014,4014,8028,2022-12-01,2024-11-30,Activated,"(2024-11-30)  Haynes Landscape & Maintenance, Inc."
800Do000000xKvJIAU,7068484,5484,5484,10968,2023-01-01,2024-12-31,Activated,(2024-12-31)  Gaviotta Painting
800Do000000xKvKIAU,7068485,1824,1824,1824,2023-01-01,2023-12-31,Activated,(2023-12-31)  Pretty Pretty Precon
800Do000000xKvLIAU,7068486,3024,3024,3024,2023-01-01,2023-12-31,Activated,(2023-12-31)  Cut Above Gutters
800Do000000xLeWIAU,7071288,3229.15,3229.15,9687.45,2022-03-03,2025-03-02,Activated,"(2025-03-02)  COMMERCIAL IRRIGATION&TURF,INC"
800Do000000xKgrIAE,7067588,1905,1905,1905,2022-09-01,2023-08-31,Activated,(2023-08-31)  360 Painting of Arvada
800Do000000xKgsIAE,7067589,5040,5040,5040,2022-08-01,2023-07-31,Activated,(2023-07-31)  International Empire Electric Corp.
800Do000000xKgtIAE,7067590,1070,1070,1070,2022-09-01,2023-08-31,Activated,(2023-08-31)  J H Building and Contracting
800Do000000xKgvIAE,7067592,1712.09,1712.09,1712.09,2022-10-01,2023-09-30,Activated,(2023-09-30)  G & S Sign Services
800Do000000xKgxIAE,7067594,3209.98,3209.98,3209.98,2022-10-01,2023-09-30,Activated,(2023-09-30)  FOUR SEASONS AIR SYSTEMS
800Do000000xKgyIAE,7067595,2675.03,2675.03,2675.03,2022-08-01,2023-07-31,Activated,(2023-07-31)  IVY ENERGY
800Do000000xKgzIAE,7067596,1293.64,1293.64,1293.64,2022-08-01,2023-07-31,Activated,(2023-07-31)  ATLAS HOSPITALITY
800Do000000xKh3IAE,7067600,3692.33,3692.33,3692.33,2022-12-01,2023-11-30,Activated,(2023-11-30)  CONTAINER STORAGE TEXAS
800Do000000xKh6IAE,7067603,1824,1824,3648,2023-01-01,2024-12-31,Activated,(2024-12-31)  J. Margerison Landscaping Inc.
800Do000000xKh7IAE,7067604,5426.4,5426.4,10852.8,2023-01-01,2024-12-31,Activated,(2024-12-31)  Orange Mirror and Glass
800Do000000xKh8IAE,7067605,1712,1712,1712,2022-10-27,2023-10-26,Activated,"(2023-10-26)  Next Level Builders, LLC"
800Do000000xKvNIAU,7068488,1905,1905,1905,2022-09-01,2023-08-31,Activated,(2023-08-31)  BuildStl
800Do000000xKvOIAU,7068489,1824,1824,1824,2023-01-01,2023-12-31,Activated,(2023-12-31)  Brothers Gutters
800Do000000xKvQIAU,7068491,2423.75,2423.75,2423.75,2023-01-12,2024-01-11,Activated,"(2024-01-11)  WOOD MATERIALS, LLC"
800Do000000xKvRIAU,7068492,1863.26,1863.26,1863.26,2022-06-03,2023-06-02,Activated,(2023-06-02)  US Aerials & Equipment LLC
800Do000000xKvSIAU,7068493,1397.45,1397.45,1397.45,2022-06-03,2023-06-02,Activated,"(2023-06-02)  El Paso Turnkey Enterprises, LLC"
800Do000000xKvTIAU,7068494,1428.95,1428.95,1428.95,2022-06-03,2023-06-02,Activated,"(2023-06-02)  Ellis Heating Company, Inc."
800Do000000xKvWIAU,7068497,2436.56,2436.56,2436.56,2022-09-09,2023-09-08,Activated,(2023-09-08)  Kasco Inc.
800Do000000xKvXIAU,7068498,2134.94,2134.94,2134.94,2022-09-09,2023-09-08,Activated,(2023-09-08)  WATSON EXCAVATING INC
800Do000000xKvYIAU,7068499,2966.22,2966.22,2966.22,2022-10-01,2023-09-30,Activated,(2023-09-30)  BCC Contracting
800Do000000xKvZIAU,7068500,12162.55,12162.55,12162.55,2022-10-01,2023-09-30,Activated,(2023-09-30)  CARDINAL INTERNATIONAL GROOVING & GRIND
800Do000000xKvaIAE,7068501,4533.8,4533.8,4533.8,2022-10-01,2023-09-30,Activated,(2023-09-30)  FLO-SYSTEMS
800Do000000xKvbIAE,7068502,2255.41,2255.41,2255.41,2022-10-01,2023-09-30,Activated,(2023-09-30)  PREMIER METAL BUYERS
800Do000000xKvcIAE,7068503,18844.33,18844.33,18844.33,2022-08-01,2023-07-31,Activated,(2023-07-31)  Ratigan-Schottler Manufact.
800Do000000xKvdIAE,7068504,2140.22,2140.22,2140.22,2022-08-01,2023-07-31,Activated,(2023-07-31)  ROLDAN CONST
800Do000000xKveIAE,7068505,2970.25,2970.25,2970.25,2022-06-01,2023-05-31,Activated,(2023-05-31)  SCOTTY'S CONTRACTING & STONE CO
800Do000000xKkxIAE,7067841,15246.54,15246.54,45739.62,2022-03-15,2025-03-14,Activated,"(2025-03-14)  United Flow Technologies EES Buyer, LLC"
800Do000000xKl0IAE,7067844,1400,1400,1400,2022-06-01,2023-05-31,Activated,(2023-05-31)  Panache' Interiors
800Do000000xKvrIAE,7068517,8260.21,8260.21,16520.42,2022-04-19,2024-04-18,Activated,(2024-04-18)  UNILUX ADVANCED MANUFACTURING LLC
800Do000000xKvsIAE,7068518,1860.72,1860.72,3721.44,2022-04-19,2024-04-18,Activated,(2024-04-18)  HARPER & SONS
800Do000000xKvtIAE,7068519,2550,2550,7650,2021-02-15,2024-02-14,Activated,(2024-02-14)  ALLIANCE CONTRACTORS INC
800Do000000xKvvIAE,7068521,3150,3150,9450,2021-02-15,2024-02-14,Activated,(2024-02-14)  SMITH & SON ELECTRIC CO
800Do000000xKw0IAE,7068526,4752.64,4752.64,14257.92,2020-06-01,2023-05-31,Renewed,(2023-05-31)  Jersen Construction Group
800Do000000xKw1IAE,7068527,10833.78,10833.78,32501.34,2020-06-01,2023-05-31,Activated,"(2023-05-31)  REPUBLIC ELITE INTERIORS, LLC"
800Do000000xKh9IAE,7067606,2139.98,2139.98,2139.98,2022-10-27,2023-10-26,Activated,(2023-10-26)  Affinity Pumps
800Do000000xKhAIAU,7067607,7000.4,7000.4,7000.4,2022-10-27,2023-10-26,Activated,(2023-10-26)  Western Conference(dba) - American Research & Education Associates
800Do000000xKhBIAU,7067608,2789,2789,2789,2022-10-27,2023-10-26,Activated,(2023-10-26)  IDAHO HARDWARE
800Do000000xKhCIAU,7067609,6077.25,6077.25,6077.25,2022-10-27,2023-10-26,Activated,(2023-10-26)  DISNEY  CONSTRUCTION INC
800Do000000xKhDIAU,7067610,2110.62,2110.62,2110.62,2022-10-27,2023-10-26,Activated,(2023-10-26)  American Electric Power-Shreveport
800Do000000xKhEIAU,7067611,1660.91,1660.91,1660.91,2022-10-27,2023-10-26,Activated,(2023-10-26)  H&A Steel LLC
800Do000000xKhHIAU,7067614,905,905,1810,2022-08-01,2024-07-31,Activated,(2024-07-31)  WASHINGTON D C CHAPTER NECA
800Do000000xKhIIAU,7067615,2575,2575,2575,2022-08-01,2023-07-31,Activated,"(2023-07-31)  Apollon Group, LLC"
800Do000000xKhJIAU,7067616,13339,13339,13339,2022-09-01,2023-08-31,Activated,(2023-08-31)  Greene Wolfe Capital LLC
800Do000000xKhKIAU,7067617,2990.46,2990.46,2990.46,2022-09-01,2023-08-31,Activated,(2023-08-31)  KASSELMAN ELECTRIC
800Do000000xKhLIAU,7067618,1605.32,1605.32,1605.32,2022-08-01,2023-07-31,Activated,(2023-07-31)  BSI Constructors
800Do000000xKhMIAU,7067619,7081,7081,14162,2023-01-01,2024-12-31,Activated,(2024-12-31)  WASHINGTON GAS
800Do000000xKhNIAU,7067620,1368.51,1368.51,1368.51,2022-11-18,2023-11-17,Activated,"(2023-11-17)  Ortega Company, LLC"
800Do000000xKhOIAU,7067621,1097,1097,1097,2022-11-18,2023-11-17,Activated,(2023-11-17)  SURFACE CONTRACTING INC
800Do000000xKhPIAU,7067622,2053.19,2053.19,2053.19,2022-12-02,2023-12-01,Activated,(2023-12-01)  Zlotnick Construction Inc
800Do000000xKhQIAU,7067623,2939.88,2939.88,2939.88,2022-12-02,2023-12-01,Activated,(2023-12-01)  Yuma Southwest Contractors
800Do000000xKvfIAE,7068506,1825.11,1825.11,1825.11,2022-07-09,2023-07-08,Activated,(2023-07-08)  FE Consulting
800Do000000xKvgIAE,7068507,2763.72,2763.72,2763.72,2022-07-09,2023-07-08,Activated,(2023-07-08)  KENTON BROTHERS
800Do000000xKvhIAE,7068508,1200,1200,1200,2022-11-21,2023-11-20,Activated,"(2023-11-20)  Precise Price Electrical, Inc."
800Do000000xKviIAE,7068509,4295,4295,4295,2023-01-01,2023-12-31,Activated,"(2023-12-31)  Enercept, Inc."
800Do000000xL5cIAE,7069123,1200,1200,1200,2023-01-01,2023-12-31,Activated,(2023-12-31)  Crossroads Cleaning LLC
800Do000000xL5dIAE,7069124,3000,3000,6000,2023-01-01,2024-12-31,Activated,(2024-12-31)  SanCo Construction Co. Inc.
800Do000000xL5gIAE,7069127,2915,2915,2915,2023-01-01,2023-12-31,Activated,(2023-12-31)  NUNN CONSTRUCTION INC
800Do000000xL5hIAE,7069128,1831.82,1831.82,1831.82,2022-06-01,2023-05-31,Activated,(2023-05-31)  PRO TRIM COMMERCIAL DOORS & HARDWARE
800Do000000xL5iIAE,7069129,9390,9390,18780,2022-08-01,2024-07-31,Activated,(2024-07-31)  STROER & GRAFF INC
800Do000000xL5jIAE,7069130,1005,1005,1005,2023-01-01,2023-12-31,Activated,(2023-12-31)  Ray's Demolition LLC
800Do000000xL5kIAE,7069131,1824,1094.4,1824,2023-01-01,2024-08-31,Activated,(2024-08-31)  Edgewater Plumbing LLC
800Do000000xL5lIAE,7069132,1560,1560,1560,2023-01-01,2023-12-31,Activated,"(2023-12-31)  Midway Lumber Company, Inc."
800Do000000xL5mIAE,7069133,2700,2700,2700,2023-01-01,2023-12-31,Activated,(2023-12-31)  Captain Hook Dumpster Rentals
800Do000000xL5nIAE,7069134,696,696,696,2023-01-01,2023-12-31,Activated,(2023-12-31)  Paul's Interior Remodeling
800Do000000xL5oIAE,7069135,2217.16,2217.16,4434.32,2023-01-01,2024-12-31,Activated,(2024-12-31)  L.A. Construction
800Do000000xLecIAE,7071294,1800,1800,3600,2022-03-15,2024-03-14,Activated,(2024-03-14)  OHIO DESK CO
800Do000000xLemIAE,7071304,3512.28,3512.28,7024.56,2022-02-15,2024-02-14,Activated,(2024-02-14)  SEALS CONSTRUCTION INC.
800Do000000xLenIAE,7071305,81036.23,81036.23,162072.46,2022-02-01,2024-01-31,Activated,(2024-01-31)  McGrath RentCorp ( Mobile Modular)
800Do000000xLerIAE,7071309,54496.02,54496.02,108992.04,2022-02-01,2024-01-31,Activated,(2024-01-31)  EJ USA INC
800Do000000xKhRIAU,7067624,3024,3024,6048,2023-01-01,2024-12-31,Activated,(2024-12-31)  True Colors Painters LLC
800Do000000xKhTIAU,7067626,9150,9150,9150,2022-07-01,2023-06-30,Activated,(2023-06-30)  DOMINION ROOFING SOLUTIONS
800Do000000xKhUIAU,7067627,7128,7128,14256,2023-01-01,2024-12-31,Activated,"(2024-12-31)  Jersey Shore Lawn Sprinkler, Inc."
800Do000000xKhVIAU,7067628,1604.95,1925.94,1604.95,2022-12-22,2023-10-13,Activated,(2023-10-13)  Los Angeles Commercial
