BBAccts,BBAcct,BBVisit,Stats, Reviewing, Bidding,Time on App (minutes),PageViews,List Code, ProView Views, Not Interested, StartDate, EndDate,ARCV,TCV,,Expired Contracts
8413414,8413414-0,4/14/2023 9:35,Review:22  BId:2  Tmins:2 PageViews:2,22,2,2,2,SubContractor/Supplier,7808,1,5/1/2022,4/30/2024,"$2,340.00 ","$2,340.00 ",,
8546795,8546795-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,SubContractor/Supplier,9489,0,5/1/2022,4/30/2024,"$4,080.00 ","$8,160.00 ",,
8724352,8724352-0,,Review:10  BId:1  Tmins: PageViews:,10,1,,,Prime Subcontractors,24838,0,5/1/2022,4/30/2024,"$5,340.00 ","$5,340.00 ",,
8759115,8759115-0,,Review:9  BId:10  Tmins: PageViews:,9,10,,,General Contractors,2137,0,5/1/2022,4/30/2024,"$13,064.40 ","$13,064.40 ",,
8834368,8834368-0,5/15/2023 16:54,Review:48  BId:6  Tmins:110 PageViews:20,48,6,110,20,Prime Subcontractors,2434,1,5/1/2022,4/30/2024,"$1,740.00 ","$3,480.00 ",,
8880605,8880605-0,4/7/2023 21:06,Review:22  BId:0  Tmins:6 PageViews:4,22,0,6,4,SubContractor/Supplier,489,0,5/1/2022,4/30/2024,"$2,880.00 ","$5,760.00 ",,
8887707,8887707-0,3/9/2023 11:50,Review:8  BId:1  Tmins:9 PageViews:7,8,1,9,7,General Contractors,87979,32,5/1/2022,4/30/2024,"$3,120.00 ","$6,240.00 ",,
8889866,8889866-0,4/13/2023 13:24,Review:58  BId:31  Tmins:276 PageViews:135,58,31,276,135,SubContractor/Supplier,3255,206,5/1/2022,4/30/2024,"$1,740.00 ","$3,480.00 ",,
8890257,8890257-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3283,0,5/1/2022,4/30/2024,"$1,740.00 ","$1,740.00 ",,
8891709,8891709-0,,Review:9  BId:1  Tmins: PageViews:,9,1,,,SubContractor/Supplier,18761,3,5/1/2022,4/30/2024,"$2,880.00 ","$5,760.00 ",,
8892002,8892002-0,5/4/2023 11:18,Review:79  BId:0  Tmins:31 PageViews:15,79,0,31,15,Prime Subcontractors,24965,15,5/1/2022,4/30/2024,"$3,000.00 ","$3,000.00 ",,
8892150,8892150-0,,Review:1  BId:1  Tmins: PageViews:,1,1,,,SubContractor/Supplier,2092,0,5/1/2022,4/30/2024,"$2,340.00 ","$4,680.00 ",,
8892629,8892629-0,,Review:3  BId:8  Tmins: PageViews:,3,8,,,Prime Subcontractors,6619,0,5/1/2022,4/30/2024,"$1,200.00 ","$1,200.00 ",,
8893521,8893521-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,SubContractor/Supplier,3155,0,5/1/2022,4/30/2024,"$2,340.00 ","$4,680.00 ",,
8893890,8893890-0,,Review:19  BId:0  Tmins: PageViews:,19,0,,,Prime Subcontractors,2910,5,5/1/2022,4/30/2024,"$1,740.00 ","$1,740.00 ",,
8911386,8911386-0,5/16/2023 22:17,Review:33  BId:25  Tmins:146 PageViews:51,33,25,146,51,SubContractor/Supplier,1412,8,5/1/2022,4/30/2024,"$3,000.00 ","$3,000.00 ",,
8921408,8921408-0,3/7/2023 14:30,Review:12  BId:17  Tmins:7 PageViews:6,12,17,7,6,SubContractor/Supplier,290,1,5/1/2022,4/30/2024,"$4,080.00 ","$8,160.00 ",,
5790757,5790757-0,5/9/2023 15:58,Review:206  BId:14  Tmins:502 PageViews:229,206,14,502,229,SubContractor/Supplier,9074,9,6/1/2022,5/31/2024,"$9,720.00 ","$19,440.00 ",,
7049723,7049723-0,5/15/2023 15:20,Review:20  BId:4  Tmins:35 PageViews:23,20,4,35,23,Prime Subcontractors,4083,4,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
7658012,7658012-0,4/19/2023 12:55,Review:15  BId:4  Tmins:12 PageViews:6,15,4,12,6,SubContractor/Supplier,11943,0,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8525693,8525693-0,4/7/2023 18:26,Review:21  BId:3  Tmins:126 PageViews:38,21,3,126,38,Prime Subcontractors,4244,23,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8617851,8617851-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,8685,0,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8672622,8672622-0,,Review:5  BId:0  Tmins: PageViews:,5,0,,,SubContractor/Supplier,1022,0,6/1/2022,5/31/2024,"$2,340.00 ","$2,340.00 ",,
8737096,8737096-0,,Review:14  BId:11  Tmins: PageViews:,14,11,,,SubContractor/Supplier,8770,2,6/1/2022,5/31/2024,"$2,340.00 ","$4,680.00 ",,
8887706,8887706-0,5/16/2023 20:03,Review:204  BId:26  Tmins:153 PageViews:62,204,26,153,62,SubContractor/Supplier,2253,6,6/1/2022,5/31/2024,"$3,480.00 ","$6,960.00 ",,
8906421,8906421-0,1/20/2023 16:00,Review:9  BId:32  Tmins:4 PageViews:0,9,32,4,0,Prime Subcontractors,7704,3,6/1/2022,5/31/2024,"$2,940.00 ","$5,880.00 ",,
8906744,8906744-0,4/25/2023 12:03,Review:521  BId:154  Tmins:161 PageViews:79,521,154,161,79,SubContractor/Supplier,11772,5,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8922171,8922171-0,,Review:7  BId:0  Tmins: PageViews:,7,0,,,SubContractor/Supplier,6304,4,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8922547,8922547-0,2/20/2023 15:31,Review:4  BId:4  Tmins:10 PageViews:7,4,4,10,7,General Contractors,12117,0,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8922621,8922621-0,4/21/2023 19:55,Review:2  BId:9  Tmins:6 PageViews:3,2,9,6,3,SubContractor/Supplier,1646,0,6/1/2022,5/31/2024,"$1,200.00 ","$1,200.00 ",,
8922623,8922623-0,5/11/2023 13:06,Review:244  BId:21  Tmins:473 PageViews:153,244,21,473,153,SubContractor/Supplier,1403,48,6/1/2022,5/31/2024,"$2,370.00 ","$4,740.00 ",,
8922626,8922626-0,3/16/2023 16:38,Review:24  BId:3  Tmins:5 PageViews:1,24,3,5,1,SubContractor/Supplier,2809,0,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8923938,8923938-0,3/7/2023 10:46,Review:53  BId:0  Tmins:6 PageViews:2,53,0,6,2,SubContractor/Supplier,1569,24,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8924432,8924432-0,,Review:3  BId:2  Tmins: PageViews:,3,2,,,Prime Subcontractors,2370,0,6/1/2022,5/31/2024,"$2,880.00 ","$5,760.00 ",,
8924848,8924848-0,2/18/2023 4:50,Review:86  BId:8  Tmins:1 PageViews:0,86,8,1,0,SubContractor/Supplier,1856,5,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8925195,8925195-0,2/9/2023 9:58,Review:0  BId:1  Tmins:5 PageViews:0,0,1,5,0,SubContractor/Supplier,924,0,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8928621,8928621-0,3/1/2023 15:04,Review:34  BId:9  Tmins:317 PageViews:60,34,9,317,60,SubContractor/Supplier,4793,2,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8928824,8928824-0,,Review:3  BId:0  Tmins: PageViews:,3,0,,,General Contractors,7736,26,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8928909,8928909-0,2/8/2023 10:48,Review:17  BId:0  Tmins:19 PageViews:0,17,0,19,0,Prime Subcontractors,4474,7,6/1/2022,5/31/2024,"$2,880.00 ","$5,760.00 ",,
8928923,8928923-0,,Review:9  BId:0  Tmins: PageViews:,9,0,,,Prime Subcontractors,1738,0,6/1/2022,5/31/2024,"$2,880.00 ","$5,760.00 ",,
8929098,8929098-0,5/12/2023 0:47,Review:30  BId:0  Tmins:9 PageViews:4,30,0,9,4,General Contractors,6987,0,6/1/2022,5/31/2024,"$2,370.00 ","$4,740.00 ",,
8929311,8929311-0,1/4/2023 12:35,Review:24  BId:12  Tmins:1 PageViews:1,24,12,1,1,SubContractor/Supplier,4908,34,6/1/2022,5/31/2024,"$3,000.00 ","$6,000.00 ",,
8929551,8929551-0,1/6/2023 18:00,Review:3  BId:9  Tmins:16 PageViews:6,3,9,16,6,SubContractor/Supplier,2316,0,6/1/2022,5/31/2024,"$2,220.00 ","$2,220.00 ",,
8929682,8929682-0,,Review:15  BId:8  Tmins: PageViews:,15,8,,,SubContractor/Supplier,5758,0,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8933952,8933952-0,2/3/2023 4:48,Review:2  BId:1  Tmins:6 PageViews:2,2,1,6,2,SubContractor/Supplier,2061,0,6/1/2022,5/31/2024,"$2,220.00 ","$2,220.00 ",,
8934087,8934087-0,4/14/2023 16:20,Review:3  BId:3  Tmins:7 PageViews:4,3,3,7,4,SubContractor/Supplier,6022,1,6/1/2022,5/31/2024,"$2,880.00 ","$5,760.00 ",,
8934860,8934860-0,2/17/2023 14:22,Review:5  BId:5  Tmins:14 PageViews:8,5,5,14,8,SubContractor/Supplier,2369,0,6/1/2022,5/31/2024,"$2,880.00 ","$2,880.00 ",,
8937665,8937665-0,,Review:4  BId:4  Tmins: PageViews:,4,4,,,SubContractor/Supplier,538,1,6/1/2022,5/31/2024,"$1,740.00 ","$3,480.00 ",,
8937703,8937703-0,4/24/2023 14:54,Review:93  BId:1  Tmins:7 PageViews:2,93,1,7,2,General Contractors,3073,1,6/1/2022,5/31/2024,"$1,740.00 ","$1,740.00 ",,
8937744,8937744-0,,Review:12  BId:3  Tmins: PageViews:,12,3,,,SubContractor/Supplier,2710,0,6/1/2022,5/31/2024,"$3,510.00 ","$7,020.00 ",,
8938980,8938980-0,5/1/2023 12:15,Review:6  BId:7  Tmins:15 PageViews:1,6,7,15,1,SubContractor/Supplier,2685,1,6/1/2022,5/31/2024,"$2,880.00 ","$5,760.00 ",,
8938982,8938982-0,,Review:20  BId:9  Tmins: PageViews:,20,9,,,SubContractor/Supplier,2626,8,6/1/2022,5/31/2024,"$3,480.00 ","$6,960.00 ",,
331623,331623-0,1/13/2023 12:32,Review:13  BId:1  Tmins:7 PageViews:2,13,1,7,2,SubContractor/Supplier,51285,2,7/1/2022,6/30/2024,"$2,880.00 ","$5,760.00 ",,
679610,679610-0,3/16/2023 16:55,Review:22  BId:10  Tmins:14 PageViews:5,22,10,14,5,SubContractor/Supplier,3815,0,7/1/2022,6/30/2024,"$2,220.00 ","$2,220.00 ",,
1158668,1158668-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,10578,0,7/1/2022,6/30/2024,"$4,080.00 ","$8,160.00 ",,
6713111,6713111-0,2/22/2023 15:53,Review:0  BId:0  Tmins:11 PageViews:1,0,0,11,1,SubContractor/Supplier,11317,0,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
7019769,7019769-0,5/11/2023 17:13,Review:39  BId:7  Tmins:206 PageViews:53,39,7,206,53,SubContractor/Supplier,20604,0,7/1/2022,6/30/2024,"$2,880.00 ","$5,760.00 ",,
7421415,7421415-0,,Review:35  BId:4  Tmins: PageViews:,35,4,,,Prime Subcontractors,14465,9,7/1/2022,6/30/2024,"$2,370.00 ","$4,740.00 ",,
7647029,7647029-0,5/14/2023 16:31,Review:2  BId:14  Tmins:10 PageViews:8,2,14,10,8,SubContractor/Supplier,1697,19,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
7799902,7799902-0,5/5/2023 8:17,Review:38  BId:5  Tmins:10 PageViews:4,38,5,10,4,SubContractor/Supplier,8329,0,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
8686781,8686781-0,3/16/2023 10:41,Review:3  BId:0  Tmins:13 PageViews:0,3,0,13,0,Prime Subcontractors,6490,0,7/1/2022,6/30/2024,"$2,592.00 ","$2,592.00 ",,
8743279,8743279-0,,Review:7  BId:3  Tmins: PageViews:,7,3,,,SubContractor/Supplier,2839,0,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
8891883,8891883-0,5/11/2023 18:28,Review:61  BId:34  Tmins:288 PageViews:153,61,34,288,153,SubContractor/Supplier,2624,0,7/1/2022,6/30/2024,"$1,740.00 ","$1,740.00 ",,
8934001,8934001-0,,Review:36  BId:2  Tmins: PageViews:,36,2,,,SubContractor/Supplier,3623,0,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
8940266,8940266-0,,Review:7  BId:2  Tmins: PageViews:,7,2,,,SubContractor/Supplier,5545,0,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
8941772,8941772-0,1/11/2023 17:18,Review:34  BId:3  Tmins:1 PageViews:1,34,3,1,1,Prime Subcontractors,2032,2,7/1/2022,6/30/2024,"$1,740.00 ","$1,740.00 ",,
8941971,8941971-0,,Review:10  BId:1  Tmins: PageViews:,10,1,,,SubContractor/Supplier,339,0,7/1/2022,6/30/2024,"$1,740.00 ","$1,740.00 ",,
8943537,8943537-0,3/8/2023 21:26,Review:8  BId:1  Tmins:2 PageViews:1,8,1,2,1,SubContractor/Supplier,2506,0,7/1/2022,6/30/2024,"$3,480.00 ","$6,960.00 ",,
8943539,8943539-0,1/4/2023 11:25,Review:51  BId:3  Tmins:4 PageViews:2,51,3,4,2,SubContractor/Supplier,869,4,7/1/2022,6/30/2024,"$9,720.00 ","$9,720.00 ",,
8943907,8943907-0,5/16/2023 15:27,Review:31  BId:8  Tmins:74 PageViews:12,31,8,74,12,SubContractor/Supplier,2247,7,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
8944238,8944238-0,1/16/2023 4:20,Review:22  BId:12  Tmins:8 PageViews:2,22,12,8,2,SubContractor/Supplier,4214,0,7/1/2022,6/30/2024,"$1,740.00 ","$3,480.00 ",,
8944529,8944529-0,4/27/2023 10:58,Review:17  BId:10  Tmins:43 PageViews:19,17,10,43,19,General Contractors,19775,0,7/1/2022,6/30/2024,"$2,340.00 ","$2,340.00 ",,
8945260,8945260-0,,Review:32  BId:38  Tmins: PageViews:,32,38,,,SubContractor/Supplier,15972,1,7/1/2022,6/30/2024,"$1,200.00 ","$2,400.00 ",,
8945854,8945854-0,5/1/2023 14:00,Review:6  BId:2  Tmins:2 PageViews:2,6,2,2,2,SubContractor/Supplier,6677,81,7/1/2022,6/30/2024,"$2,880.00 ","$2,880.00 ",,
8948230,8948230-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,105,0,7/1/2022,6/30/2024,"$2,220.00 ","$4,440.00 ",,
695998,695998-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,49884,0,8/1/2022,7/31/2024,"$2,880.00 ","$2,880.00 ",,
4223037,4223037-0,1/2/2023 18:41,Review:2  BId:0  Tmins:1 PageViews:1,2,0,1,1,SubContractor/Supplier,5222,0,8/1/2022,7/31/2024,"$1,200.00 ","$2,400.00 ",,
5220874,5220874-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,Prime Subcontractors,30384,0,8/1/2022,7/31/2024,"$9,720.00 ","$9,720.00 ",,
7252790,7252790-0,4/12/2023 13:30,Review:7  BId:120  Tmins:52 PageViews:10,7,120,52,10,SubContractor/Supplier,10347,0,8/1/2022,7/31/2024,"$2,340.00 ","$2,340.00 ",,
7893993,7893993-0,5/12/2023 8:46,Review:5  BId:0  Tmins:7 PageViews:1,5,0,7,1,SubContractor/Supplier,4041,1,8/1/2022,7/31/2024,"$2,340.00 ","$4,680.00 ",,
7916297,7916297-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3656,0,8/1/2022,7/31/2024,"$1,740.00 ","$1,740.00 ",,
8952138,8952138-0,1/18/2023 13:26,Review:18  BId:17  Tmins:5 PageViews:4,18,17,5,4,SubContractor/Supplier,3101,0,8/1/2022,7/31/2024,"$1,740.00 ","$3,480.00 ",,
8953201,8953201-0,4/19/2023 15:19,Review:19  BId:1  Tmins:7 PageViews:0,19,1,7,0,Prime Subcontractors,1267,1,8/1/2022,7/31/2024,"$1,740.00 ","$1,740.00 ",,
